-1,-1,-1,143,-1,143,110,-1,-1,143,-1,-1,-1,143,-1,-1,-1,143,-1,-1,-1,-1,-1,143,143,143,-1,-1,143,143,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,143,143,143,143,143,-1,-1,143,-1,143,-1,-1,143,-1,-1,143,-1,-1,143,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,143,143,143,143,143,143,143,143,143,143,143,-1,-1,143,143,143,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,-1,-1,151,-1,-1,151,119,153,151,143,-1,-1,110,151,-1,-1,151,-1,-1,-1,151,-1,-1,-1,-1,151,-1,124,119,151,-1,-1,151,-1,-1,149,-1,-1,149,-1,-1,149,119,123,-1,-1,-1,105,149,153,-1,-1,146,153,149,-1,153,-1,-1,153,149,-1,153,149,-1,153,-1,149,153,-1,-1,153,149,-1,153,-1,122,122,-1,-1,-1,-1,-1,-1,153,149,153,-1,122,153,149,-1,153,149,-1,153,149,-1,-1
-1,-1,143,113,-1,-1,-1,-1,-1,-1,123,151,-1,-1,153,-1,-1,-1,123,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,119,153,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,119,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,149,110,-1,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,111,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,149,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,133,-1,-1,-1,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,-1,-1,-1,-1,0,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,153,149,-1,-1
146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,111,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,-1,108,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,113,-1,-1,-1,-1,-1,-1,134,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1
-1,-1,113,-1,-1,-1,-1,134,-1,134,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,111,-1,-1,-1,-1,-1,152,-1,-1,-1,-1,152,149,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1
146,-1,-1,143,-1,-1,153,-1,134,-1,134,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,153,149,152,-1,-1,-1,-1,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,-1,-1,122,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1
