7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,47,47,27,7,22,47,27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,22,47,27,7,7,7,7,7,7,7,7,7,7,7,22,27,7,7,7,7,20,14,14,14,14,44,14,14,14,21,7,7,7,7,7,7,7,7,7,7,7,7,22,47,47,47,27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,47,47,47,47,47,47,47,47,27,7,7,22,47,27,7,7,7,7,7,7,7,7,7
7,20,14,14,14,33,47,47,47,27,7,7,7,7,7,20,14,14,43,7,7,7,24,14,14,14,14,14,14,14,14,45,7,7,7,7,7,7,8,12,7,7,7,42,14,14,14,14,14,21,7,7,7,7,22,47,27,7,7,7,7,7,7,7,7,22,27,7,7,7,7,7,7,7,7,42,14,14,14,14,14,14,14,14,14,14,33,30,14,14,14,21,7,7,7,7,7,7,7,7
7,48,14,14,14,14,14,14,14,14,21,7,7,7,7,48,14,14,14,43,7,42,14,14,14,14,14,14,14,14,14,23,7,7,7,7,7,7,48,45,7,7,20,14,14,14,14,14,14,45,7,7,7,20,14,14,14,33,47,27,7,7,7,7,37,14,14,35,7,7,7,7,7,7,42,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,23,7,7,7,7,7,7,7,7
7,48,14,14,14,14,14,14,14,14,45,7,7,7,7,24,14,14,14,14,44,14,14,14,14,28,29,14,14,14,14,14,43,7,7,7,7,7,2,6,7,7,48,14,14,14,14,14,14,45,7,7,7,25,14,14,14,14,14,14,21,7,7,7,7,31,32,7,7,7,7,7,7,20,14,14,14,14,14,14,14,28,46,46,46,46,29,14,14,14,14,14,33,47,27,7,7,7,7,7
7,24,14,14,14,14,14,14,14,14,26,7,7,7,42,14,14,14,14,14,14,14,14,14,40,7,7,39,14,14,14,14,14,43,7,7,7,7,7,7,7,7,48,14,14,14,14,14,14,26,22,47,27,7,31,46,29,14,14,14,45,7,7,7,7,7,7,7,7,7,7,7,7,25,14,14,14,14,14,14,18,7,7,7,7,7,7,41,14,14,14,14,14,14,14,33,27,7,7,7
20,14,14,14,14,14,14,28,46,32,7,7,7,42,14,14,14,14,14,14,14,14,14,40,7,7,42,14,14,14,14,14,14,14,21,7,7,7,7,7,7,7,25,14,14,14,14,14,40,20,14,14,14,43,7,7,7,41,14,14,26,7,7,7,7,7,7,7,7,7,7,7,7,7,41,14,14,14,14,14,23,7,7,7,7,7,7,7,19,14,14,14,14,14,14,14,14,21,7,7
48,14,14,14,14,14,40,7,7,7,7,7,20,14,14,14,14,14,14,14,14,14,40,7,7,20,14,14,14,14,14,14,14,14,26,7,7,7,7,7,7,7,7,19,14,14,14,40,7,48,14,14,14,14,43,7,7,7,31,32,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,39,14,14,14,14,14,21,7,7,7,7,7,7,48,14,14,14,14,14,14,14,14,26,7,7
25,14,14,14,14,40,7,7,7,7,7,7,24,14,14,14,34,14,14,14,14,18,7,7,7,48,14,14,14,14,14,14,14,40,7,7,7,7,7,7,7,7,7,24,14,14,18,7,7,25,14,14,14,14,14,21,7,7,7,7,7,7,7,7,7,22,27,7,7,7,7,7,7,7,42,14,14,14,14,14,14,45,7,7,7,7,7,7,48,14,14,14,14,14,14,14,18,7,7,7
7,31,46,46,32,7,7,7,7,7,7,20,14,14,14,40,7,31,0,14,14,26,7,7,7,48,14,14,14,14,14,14,40,7,7,7,7,7,7,7,7,7,20,14,14,14,45,7,7,7,31,29,14,14,14,23,7,7,7,7,7,7,7,7,20,14,14,33,47,27,7,7,7,42,14,14,14,14,14,14,14,26,7,7,7,7,7,7,25,14,14,14,14,14,14,14,26,7,7,7
7,7,7,7,7,7,22,27,7,7,7,24,14,14,40,7,7,7,24,14,40,7,7,7,7,48,14,14,14,14,14,40,7,7,7,7,22,47,47,27,7,7,48,14,14,14,23,7,7,7,7,7,41,14,14,14,43,7,7,7,7,7,7,7,48,14,14,14,14,14,43,7,42,14,14,14,14,14,14,28,32,7,7,7,7,7,7,7,7,19,14,14,14,14,14,40,7,7,7,7
7,7,7,7,7,42,14,14,21,7,20,14,14,18,7,7,7,20,14,49,7,7,7,7,7,48,14,14,14,14,18,7,7,22,47,30,14,14,14,14,43,7,25,14,14,14,14,21,7,7,7,7,7,39,14,14,14,33,47,47,27,7,7,7,48,14,14,14,14,14,14,44,14,14,14,14,14,14,18,7,7,7,7,7,7,7,7,7,7,48,14,14,14,14,18,7,7,7,7,7
7,7,7,7,42,14,14,14,26,7,48,14,14,45,7,7,7,48,14,14,21,7,7,7,7,25,14,14,14,14,26,7,20,14,14,14,14,14,14,14,14,21,7,41,14,14,14,23,7,7,7,7,42,14,14,14,14,14,14,14,14,43,7,7,25,14,14,14,14,14,14,14,14,14,14,14,14,14,23,7,7,7,7,7,7,7,7,7,7,48,14,14,14,14,45,7,7,7,7,7
